id,feeder_id,year,month,day,weekday,hour,hr,min,demand
18323,FD1212,2014,4,11,Y,13.00,13,0,695
18324,FD1212,2014,4,11,Y,14.00,14,0,678
18325,FD1212,2014,4,11,Y,15.00,15,0,679
18326,FD1212,2014,4,11,Y,16.00,16,0,653
18327,FD1212,2014,4,11,Y,17.00,17,0,637
18328,FD1212,2014,4,11,Y,18.00,18,0,652
18329,FD1212,2014,4,11,Y,19.00,19,0,670
18330,FD1212,2014,4,11,Y,20.00,20,0,755
18331,FD1212,2014,4,11,Y,21.00,21,0,732
18332,FD1212,2014,4,11,Y,22.00,22,0,703
18333,FD1212,2014,4,11,Y,23.00,23,0,736
18334,FD1212,2014,4,11,Y,0.00,24,0,689
18335,FD1212,2014,4,11,Y,,,,
18336,FD1212,2014,4,12,Y,1.00,1,0,680
18337,FD1212,2014,4,12,Y,2.00,2,0,659
18338,FD1212,2014,4,12,Y,3.00,3,0,643
18339,FD1212,2014,4,12,Y,4.00,4,0,630
18340,FD1212,2014,4,12,Y,5.00,5,0,632
18341,FD1212,2014,4,12,Y,6.00,6,0,664
18342,FD1212,2014,4,12,Y,7.00,7,0,667
18343,FD1212,2014,4,12,Y,8.00,8,0,710
18344,FD1212,2014,4,12,Y,9.00,9,0,722
18345,FD1212,2014,4,12,Y,10.00,10,0,746
18346,FD1212,2014,4,12,Y,11.00,11,0,727
18347,FD1212,2014,4,12,Y,12.00,12,0,741
18348,FD1212,2014,4,12,Y,13.00,13,0,717
18349,FD1212,2014,4,12,Y,14.00,14,0,723
18350,FD1212,2014,4,12,Y,15.00,15,0,735
18351,FD1212,2014,4,12,Y,16.00,16,0,718
18352,FD1212,2014,4,12,Y,17.00,17,0,701
18353,FD1212,2014,4,12,Y,18.00,18,0,691
18354,FD1212,2014,4,12,Y,19.00,19,0,738
18355,FD1212,2014,4,12,Y,20.00,20,0,786
18356,FD1212,2014,4,12,Y,21.00,21,0,774
18357,FD1212,2014,4,12,Y,22.00,22,0,746
18358,FD1212,2014,4,12,Y,23.00,23,0,786
18359,FD1212,2014,4,12,Y,0.00,24,0,741
18360,FD1212,2014,4,12,Y,,,,
18361,FD1212,2014,4,13,N,1.00,1,0,735
18362,FD1212,2014,4,13,N,2.00,2,0,701
18363,FD1212,2014,4,13,N,3.00,3,0,675
18364,FD1212,2014,4,13,N,4.00,4,0,668
18365,FD1212,2014,4,13,N,5.00,5,0,666
18366,FD1212,2014,4,13,N,6.00,6,0,700
18367,FD1212,2014,4,13,N,7.00,7,0,665
18368,FD1212,2014,4,13,N,8.00,8,0,695
18369,FD1212,2014,4,13,N,9.00,9,0,700
18370,FD1212,2014,4,13,N,10.00,10,0,721
18371,FD1212,2014,4,13,N,11.00,11,0,680
18372,FD1212,2014,4,13,N,12.00,12,0,690
18373,FD1212,2014,4,13,N,13.00,13,0,675
18374,FD1212,2014,4,13,N,14.00,14,0,656
18375,FD1212,2014,4,13,N,15.00,15,0,675
18376,FD1212,2014,4,13,N,16.00,16,0,671
18377,FD1212,2014,4,13,N,17.00,17,0,646
18378,FD1212,2014,4,13,N,18.00,18,0,611
18379,FD1212,2014,4,13,N,19.00,19,0,654
18380,FD1212,2014,4,13,N,20.00,20,0,723
18381,FD1212,2014,4,13,N,21.00,21,0,675
18382,FD1212,2014,4,13,N,22.00,22,0,665
18383,FD1212,2014,4,13,N,23.00,23,0,709
18384,FD1212,2014,4,13,N,0.00,24,0,681
18385,FD1212,2014,4,13,N,,,,
18386,FD1212,2014,4,14,Y,1.00,1,0,670
18387,FD1212,2014,4,14,Y,2.00,2,0,655
18388,FD1212,2014,4,14,Y,3.00,3,0,637
18389,FD1212,2014,4,14,Y,4.00,4,0,633
18390,FD1212,2014,4,14,Y,5.00,5,0,633
18391,FD1212,2014,4,14,Y,6.00,6,0,659
18392,FD1212,2014,4,14,Y,7.00,7,0,679
18393,FD1212,2014,4,14,Y,8.00,8,0,712
18394,FD1212,2014,4,14,Y,9.00,9,0,722
18395,FD1212,2014,4,14,Y,10.00,10,0,728
18396,FD1212,2014,4,14,Y,11.00,11,0,761
18397,FD1212,2014,4,14,Y,12.00,12,0,730
18398,FD1212,2014,4,14,Y,13.00,13,0,731
18399,FD1212,2014,4,14,Y,14.00,14,0,707
18400,FD1212,2014,4,14,Y,15.00,15,0,739
18401,FD1212,2014,4,14,Y,16.00,16,0,711
18402,FD1212,2014,4,14,Y,17.00,17,0,665
18403,FD1212,2014,4,14,Y,18.00,18,0,630
18404,FD1212,2014,4,14,Y,19.00,19,0,676
18405,FD1212,2014,4,14,Y,20.00,20,0,659
18406,FD1212,2014,4,14,Y,21.00,21,0,577
18407,FD1212,2014,4,14,Y,22.00,22,0,506
18408,FD1212,2014,4,14,Y,23.00,23,0,568
18409,FD1212,2014,4,14,Y,0.00,24,0,543
18410,FD1212,2014,4,14,Y,,,,
18411,FD1212,2014,4,15,Y,1.00,1,0,530
18412,FD1212,2014,4,15,Y,2.00,2,0,519
18413,FD1212,2014,4,15,Y,3.00,3,0,511
18414,FD1212,2014,4,15,Y,4.00,4,0,495
18415,FD1212,2014,4,15,Y,5.00,5,0,509
18416,FD1212,2014,4,15,Y,6.00,6,0,536
18417,FD1212,2014,4,15,Y,7.00,7,0,550
18418,FD1212,2014,4,15,Y,8.00,8,0,588
18419,FD1212,2014,4,15,Y,9.00,9,0,618
18420,FD1212,2014,4,15,Y,10.00,10,0,644
18421,FD1212,2014,4,15,Y,11.00,11,0,664
18422,FD1212,2014,4,15,Y,12.00,12,0,672
18423,FD1212,2014,4,15,Y,13.00,13,0,668
18424,FD1212,2014,4,15,Y,14.00,14,0,649
18425,FD1212,2014,4,15,Y,15.00,15,0,668
18426,FD1212,2014,4,15,Y,16.00,16,0,660
18427,FD1212,2014,4,15,Y,17.00,17,0,636
18428,FD1212,2014,4,15,Y,18.00,18,0,607
18429,FD1212,2014,4,15,Y,19.00,19,0,637
18430,FD1212,2014,4,15,Y,20.00,20,0,636
18431,FD1212,2014,4,15,Y,21.00,21,0,568
18432,FD1212,2014,4,15,Y,22.00,22,0,559
18433,FD1212,2014,4,15,Y,23.00,23,0,573
18434,FD1212,2014,4,15,Y,0.00,24,0,541
18435,FD1212,2014,4,15,Y,,,,
18436,FD1212,2014,4,16,Y,1.00,1,0,516
18437,FD1212,2014,4,16,Y,2.00,2,0,500
18438,FD1212,2014,4,16,Y,3.00,3,0,490
18439,FD1212,2014,4,16,Y,4.00,4,0,485
18440,FD1212,2014,4,16,Y,5.00,5,0,484
18441,FD1212,2014,4,16,Y,6.00,6,0,513
18442,FD1212,2014,4,16,Y,7.00,7,0,542
18443,FD1212,2014,4,16,Y,8.00,8,0,567
18444,FD1212,2014,4,16,Y,9.00,9,0,595
18445,FD1212,2014,4,16,Y,10.00,10,0,631
18446,FD1212,2014,4,16,Y,11.00,11,0,654
18447,FD1212,2014,4,16,Y,12.00,12,0,681
18448,FD1212,2014,4,16,Y,13.00,13,0,684
18449,FD1212,2014,4,16,Y,14.00,14,0,698
18450,FD1212,2014,4,16,Y,15.00,15,0,702
18451,FD1212,2014,4,16,Y,16.00,16,0,680
18452,FD1212,2014,4,16,Y,17.00,17,0,655
18453,FD1212,2014,4,16,Y,18.00,18,0,620
18454,FD1212,2014,4,16,Y,19.00,19,0,681
18455,FD1212,2014,4,16,Y,20.00,20,0,729
18456,FD1212,2014,4,16,Y,21.00,21,0,720
18457,FD1212,2014,4,16,Y,22.00,22,0,698
18458,FD1212,2014,4,16,Y,23.00,23,0,692
18459,FD1212,2014,4,16,Y,0.00,24,0,626
18460,FD1212,2014,4,16,Y,,,,
18461,FD1212,2014,4,17,Y,1.00,1,0,607
18462,FD1212,2014,4,17,Y,2.00,2,0,591
18463,FD1212,2014,4,17,Y,3.00,3,0,579
18464,FD1212,2014,4,17,Y,4.00,4,0,575
18465,FD1212,2014,4,17,Y,5.00,5,0,571
18466,FD1212,2014,4,17,Y,6.00,6,0,611
18467,FD1212,2014,4,17,Y,7.00,7,0,622
18468,FD1212,2014,4,17,Y,8.00,8,0,658
18469,FD1212,2014,4,17,Y,9.00,9,0,683
18470,FD1212,2014,4,17,Y,10.00,10,0,691
18471,FD1212,2014,4,17,Y,11.00,11,0,701
18472,FD1212,2014,4,17,Y,12.00,12,0,705
18473,FD1212,2014,4,17,Y,13.00,13,0,697
18474,FD1212,2014,4,17,Y,14.00,14,0,681
18475,FD1212,2014,4,17,Y,15.00,15,0,665
18476,FD1212,2014,4,17,Y,16.00,16,0,636
18477,FD1212,2014,4,17,Y,17.00,17,0,610
18478,FD1212,2014,4,17,Y,18.00,18,0,592
18479,FD1212,2014,4,17,Y,19.00,19,0,618
18480,FD1212,2014,4,17,Y,20.00,20,0,681
18481,FD1212,2014,4,17,Y,21.00,21,0,645
18482,FD1212,2014,4,17,Y,22.00,22,0,611
18483,FD1212,2014,4,17,Y,23.00,23,0,611
18484,FD1212,2014,4,17,Y,0.00,24,0,570
18485,FD1212,2014,4,17,Y,,,,
18486,FD1212,2014,4,18,Y,1.00,1,0,554
18487,FD1212,2014,4,18,Y,2.00,2,0,535
18488,FD1212,2014,4,18,Y,3.00,3,0,535
18489,FD1212,2014,4,18,Y,4.00,4,0,535
18490,FD1212,2014,4,18,Y,5.00,5,0,540
18491,FD1212,2014,4,18,Y,6.00,6,0,565
18492,FD1212,2014,4,18,Y,7.00,7,0,578
18493,FD1212,2014,4,18,Y,8.00,8,0,629
18494,FD1212,2014,4,18,Y,9.00,9,0,657
18495,FD1212,2014,4,18,Y,10.00,10,0,672
18496,FD1212,2014,4,18,Y,11.00,11,0,665
18497,FD1212,2014,4,18,Y,12.00,12,0,671
18498,FD1212,2014,4,18,Y,13.00,13,0,665
18499,FD1212,2014,4,18,Y,14.00,14,0,655
18500,FD1212,2014,4,18,Y,15.00,15,0,655
18501,FD1212,2014,4,18,Y,16.00,16,0,630
18502,FD1212,2014,4,18,Y,17.00,17,0,607
18503,FD1212,2014,4,18,Y,18.00,18,0,567
18504,FD1212,2014,4,18,Y,19.00,19,0,599
18505,FD1212,2014,4,18,Y,20.00,20,0,650
18506,FD1212,2014,4,18,Y,21.00,21,0,632
18507,FD1212,2014,4,18,Y,22.00,22,0,608
18508,FD1212,2014,4,18,Y,23.00,23,0,603
18509,FD1212,2014,4,18,Y,0.00,24,0,550
18510,FD1212,2014,4,18,Y,,,,
18511,FD1212,2014,4,19,Y,1.00,1,0,527
18512,FD1212,2014,4,19,Y,2.00,2,0,520
18513,FD1212,2014,4,19,Y,3.00,3,0,512
18514,FD1212,2014,4,19,Y,4.00,4,0,511
18515,FD1212,2014,4,19,Y,5.00,5,0,517
18516,FD1212,2014,4,19,Y,6.00,6,0,549
18517,FD1212,2014,4,19,Y,7.00,7,0,592
18518,FD1212,2014,4,19,Y,8.00,8,0,640
18519,FD1212,2014,4,19,Y,9.00,9,0,684
18520,FD1212,2014,4,19,Y,10.00,10,0,682
18521,FD1212,2014,4,19,Y,11.00,11,0,684
18522,FD1212,2014,4,19,Y,12.00,12,0,696
18523,FD1212,2014,4,19,Y,13.00,13,0,684
18524,FD1212,2014,4,19,Y,14.00,14,0,681
18525,FD1212,2014,4,19,Y,15.00,15,0,687
18526,FD1212,2014,4,19,Y,16.00,16,0,698
18527,FD1212,2014,4,19,Y,17.00,17,0,687
18528,FD1212,2014,4,19,Y,18.00,18,0,628
18529,FD1212,2014,4,19,Y,19.00,19,0,652
18530,FD1212,2014,4,19,Y,20.00,20,0,718
18531,FD1212,2014,4,19,Y,21.00,21,0,708
18532,FD1212,2014,4,19,Y,22.00,22,0,649
18533,FD1212,2014,4,19,Y,23.00,23,0,553
18534,FD1212,2014,4,19,Y,0.00,24,0,505
18535,FD1212,2014,4,19,Y,,,,
18536,FD1212,2014,4,20,N,1.00,1,0,496
18537,FD1212,2014,4,20,N,2.00,2,0,468
18538,FD1212,2014,4,20,N,3.00,3,0,470
18539,FD1212,2014,4,20,N,4.00,4,0,462
18540,FD1212,2014,4,20,N,5.00,5,0,474
18541,FD1212,2014,4,20,N,6.00,6,0,503
18542,FD1212,2014,4,20,N,7.00,7,0,550
18543,FD1212,2014,4,20,N,8.00,8,0,578
18544,FD1212,2014,4,20,N,9.00,9,0,589
18545,FD1212,2014,4,20,N,10.00,10,0,628
18546,FD1212,2014,4,20,N,11.00,11,0,621
18547,FD1212,2014,4,20,N,12.00,12,0,638
18548,FD1212,2014,4,20,N,13.00,13,0,612
18549,FD1212,2014,4,20,N,14.00,14,0,618
18550,FD1212,2014,4,20,N,15.00,15,0,609
18551,FD1212,2014,4,20,N,16.00,16,0,621
18552,FD1212,2014,4,20,N,17.00,17,0,611
18553,FD1212,2014,4,20,N,18.00,18,0,482
18554,FD1212,2014,4,20,N,19.00,19,0,507
18555,FD1212,2014,4,20,N,20.00,20,0,555
18556,FD1212,2014,4,20,N,21.00,21,0,548
18557,FD1212,2014,4,20,N,22.00,22,0,519
18558,FD1212,2014,4,20,N,23.00,23,0,503
18559,FD1212,2014,4,20,N,0.00,24,0,463
18560,FD1212,2014,4,20,N,,,,
18561,FD1212,2014,4,21,Y,1.00,1,0,452
18562,FD1212,2014,4,21,Y,2.00,2,0,441
18563,FD1212,2014,4,21,Y,3.00,3,0,437
18564,FD1212,2014,4,21,Y,4.00,4,0,423
18565,FD1212,2014,4,21,Y,5.00,5,0,430
18566,FD1212,2014,4,21,Y,6.00,6,0,470
18567,FD1212,2014,4,21,Y,7.00,7,0,487
18568,FD1212,2014,4,21,Y,8.00,8,0,533
18569,FD1212,2014,4,21,Y,9.00,9,0,681
18570,FD1212,2014,4,21,Y,10.00,10,0,694
18571,FD1212,2014,4,21,Y,11.00,11,0,677
18572,FD1212,2014,4,21,Y,12.00,12,0,687
18573,FD1212,2014,4,21,Y,13.00,13,0,692
18574,FD1212,2014,4,21,Y,14.00,14,0,683
18575,FD1212,2014,4,21,Y,15.00,15,0,687
18576,FD1212,2014,4,21,Y,16.00,16,0,674
18577,FD1212,2014,4,21,Y,17.00,17,0,631
18578,FD1212,2014,4,21,Y,18.00,18,0,578
18579,FD1212,2014,4,21,Y,19.00,19,0,632
18580,FD1212,2014,4,21,Y,20.00,20,0,698
18581,FD1212,2014,4,21,Y,21.00,21,0,680
18582,FD1212,2014,4,21,Y,22.00,22,0,664
18583,FD1212,2014,4,21,Y,23.00,23,0,635
18584,FD1212,2014,4,21,Y,0.00,24,0,575
18585,FD1212,2014,4,21,Y,,,,
18586,FD1212,2014,4,22,Y,1.00,1,0,555
18587,FD1212,2014,4,22,Y,2.00,2,0,538
18588,FD1212,2014,4,22,Y,3.00,3,0,532
18589,FD1212,2014,4,22,Y,4.00,4,0,522
18590,FD1212,2014,4,22,Y,5.00,5,0,518
18591,FD1212,2014,4,22,Y,6.00,6,0,557
18592,FD1212,2014,4,22,Y,7.00,7,0,606
18593,FD1212,2014,4,22,Y,8.00,8,0,634
18594,FD1212,2014,4,22,Y,9.00,9,0,651
18595,FD1212,2014,4,22,Y,10.00,10,0,656
18596,FD1212,2014,4,22,Y,11.00,11,0,712
18597,FD1212,2014,4,22,Y,12.00,12,0,707
18598,FD1212,2014,4,22,Y,13.00,13,0,681
18599,FD1212,2014,4,22,Y,14.00,14,0,676
18600,FD1212,2014,4,22,Y,15.00,15,0,693
18601,FD1212,2014,4,22,Y,16.00,16,0,689
18602,FD1212,2014,4,22,Y,17.00,17,0,695
18603,FD1212,2014,4,22,Y,18.00,18,0,687
18604,FD1212,2014,4,22,Y,19.00,19,0,715
18605,FD1212,2014,4,22,Y,20.00,20,0,766
18606,FD1212,2014,4,22,Y,21.00,21,0,761
18607,FD1212,2014,4,22,Y,22.00,22,0,726
18608,FD1212,2014,4,22,Y,23.00,23,0,739
18609,FD1212,2014,4,22,Y,0.00,24,0,693
18610,FD1212,2014,4,22,Y,,,,
18611,FD1212,2014,4,23,Y,1.00,1,0,672
18612,FD1212,2014,4,23,Y,2.00,2,0,655
18613,FD1212,2014,4,23,Y,3.00,3,0,646
18614,FD1212,2014,4,23,Y,4.00,4,0,633
18615,FD1212,2014,4,23,Y,5.00,5,0,635
18616,FD1212,2014,4,23,Y,6.00,6,0,670
18617,FD1212,2014,4,23,Y,7.00,7,0,685
18618,FD1212,2014,4,23,Y,8.00,8,0,712
18619,FD1212,2014,4,23,Y,9.00,9,0,735
18620,FD1212,2014,4,23,Y,10.00,10,0,735
18621,FD1212,2014,4,23,Y,11.00,11,0,727
18622,FD1212,2014,4,23,Y,12.00,12,0,660
18623,FD1212,2014,4,23,Y,13.00,13,0,702
18624,FD1212,2014,4,23,Y,14.00,14,0,689
18625,FD1212,2014,4,23,Y,15.00,15,0,719
18626,FD1212,2014,4,23,Y,16.00,16,0,697
18627,FD1212,2014,4,23,Y,17.00,17,0,689
18628,FD1212,2014,4,23,Y,18.00,18,0,707
18629,FD1212,2014,4,23,Y,19.00,19,0,733
18630,FD1212,2014,4,23,Y,20.00,20,0,739
18631,FD1212,2014,4,23,Y,21.00,21,0,720
18632,FD1212,2014,4,23,Y,22.00,22,0,706
18633,FD1212,2014,4,23,Y,23.00,23,0,709
18634,FD1212,2014,4,23,Y,0.00,24,0,669
18635,FD1212,2014,4,23,Y,,,,
18636,FD1212,2014,4,24,Y,1.00,1,0,655
18637,FD1212,2014,4,24,Y,2.00,2,0,679
18638,FD1212,2014,4,24,Y,3.00,3,0,666
18639,FD1212,2014,4,24,Y,4.00,4,0,651
18640,FD1212,2014,4,24,Y,5.00,5,0,659
18641,FD1212,2014,4,24,Y,6.00,6,0,691
18642,FD1212,2014,4,24,Y,7.00,7,0,685
18643,FD1212,2014,4,24,Y,8.00,8,0,734
18644,FD1212,2014,4,24,Y,9.00,9,0,739
18645,FD1212,2014,4,24,Y,10.00,10,0,746
18646,FD1212,2014,4,24,Y,11.00,11,0,675
18647,FD1212,2014,4,24,Y,12.00,12,0,647
18648,FD1212,2014,4,24,Y,13.00,13,0,686
18649,FD1212,2014,4,24,Y,14.00,14,0,676
18650,FD1212,2014,4,24,Y,15.00,15,0,670
18651,FD1212,2014,4,24,Y,16.00,16,0,680
18652,FD1212,2014,4,24,Y,17.00,17,0,698
18653,FD1212,2014,4,24,Y,18.00,18,0,656
18654,FD1212,2014,4,24,Y,19.00,19,0,722
18655,FD1212,2014,4,24,Y,20.00,20,0,759
18656,FD1212,2014,4,24,Y,21.00,21,0,752
18657,FD1212,2014,4,24,Y,22.00,22,0,736
18658,FD1212,2014,4,24,Y,23.00,23,0,750
18659,FD1212,2014,4,24,Y,0.00,24,0,696
18660,FD1212,2014,4,24,Y,,,,
18661,FD1212,2014,4,25,Y,1.00,1,0,668
18662,FD1212,2014,4,25,Y,2.00,2,0,660
18663,FD1212,2014,4,25,Y,3.00,3,0,652
18664,FD1212,2014,4,25,Y,4.00,4,0,637
18665,FD1212,2014,4,25,Y,5.00,5,0,635
18666,FD1212,2014,4,25,Y,6.00,6,0,672
18667,FD1212,2014,4,25,Y,7.00,7,0,686
18668,FD1212,2014,4,25,Y,8.00,8,0,724
18669,FD1212,2014,4,25,Y,9.00,9,0,714
18670,FD1212,2014,4,25,Y,10.00,10,0,712
18671,FD1212,2014,4,25,Y,11.00,11,0,721
18672,FD1212,2014,4,25,Y,12.00,12,0,735
18673,FD1212,2014,4,25,Y,13.00,13,0,738
18674,FD1212,2014,4,25,Y,14.00,14,0,716
18675,FD1212,2014,4,25,Y,15.00,15,0,723
18676,FD1212,2014,4,25,Y,16.00,16,0,723
18677,FD1212,2014,4,25,Y,17.00,17,0,723
18678,FD1212,2014,4,25,Y,18.00,18,0,684
18679,FD1212,2014,4,25,Y,19.00,19,0,717
18680,FD1212,2014,4,25,Y,20.00,20,0,744
18681,FD1212,2014,4,25,Y,21.00,21,0,746
18682,FD1212,2014,4,25,Y,22.00,22,0,717
18683,FD1212,2014,4,25,Y,23.00,23,0,687
18684,FD1212,2014,4,25,Y,0.00,24,0,687
18685,FD1212,2014,4,25,Y,,,,
18686,FD1212,2014,4,26,Y,1.00,1,0,629
18687,FD1212,2014,4,26,Y,2.00,2,0,644
18688,FD1212,2014,4,26,Y,3.00,3,0,615
18689,FD1212,2014,4,26,Y,4.00,4,0,631
18690,FD1212,2014,4,26,Y,5.00,5,0,627
18691,FD1212,2014,4,26,Y,6.00,6,0,667
18692,FD1212,2014,4,26,Y,7.00,7,0,684
18693,FD1212,2014,4,26,Y,8.00,8,0,669
18694,FD1212,2014,4,26,Y,9.00,9,0,667
18695,FD1212,2014,4,26,Y,10.00,10,0,669
18696,FD1212,2014,4,26,Y,11.00,11,0,668
18697,FD1212,2014,4,26,Y,12.00,12,0,692
18698,FD1212,2014,4,26,Y,13.00,13,0,674
18699,FD1212,2014,4,26,Y,14.00,14,0,663
18700,FD1212,2014,4,26,Y,15.00,15,0,664
18701,FD1212,2014,4,26,Y,16.00,16,0,589
18702,FD1212,2014,4,26,Y,17.00,17,0,523
18703,FD1212,2014,4,26,Y,18.00,18,0,498
18704,FD1212,2014,4,26,Y,19.00,19,0,563
18705,FD1212,2014,4,26,Y,20.00,20,0,600
18706,FD1212,2014,4,26,Y,21.00,21,0,545
18707,FD1212,2014,4,26,Y,22.00,22,0,461
18708,FD1212,2014,4,26,Y,23.00,23,0,482
18709,FD1212,2014,4,26,Y,0.00,24,0,464
18710,FD1212,2014,4,26,Y,,,,
18711,FD1212,2014,4,27,N,1.00,1,0,457
18712,FD1212,2014,4,27,N,2.00,2,0,439
18713,FD1212,2014,4,27,N,3.00,3,0,427
18714,FD1212,2014,4,27,N,4.00,4,0,428
18715,FD1212,2014,4,27,N,5.00,5,0,424
18716,FD1212,2014,4,27,N,6.00,6,0,453
18717,FD1212,2014,4,27,N,7.00,7,0,470
18718,FD1212,2014,4,27,N,8.00,8,0,491
18719,FD1212,2014,4,27,N,9.00,9,0,497
18720,FD1212,2014,4,27,N,10.00,10,0,532
18721,FD1212,2014,4,27,N,11.00,11,0,541
18722,FD1212,2014,4,27,N,12.00,12,0,542
18723,FD1212,2014,4,27,N,13.00,13,0,539
18724,FD1212,2014,4,27,N,14.00,14,0,522
18725,FD1212,2014,4,27,N,15.00,15,0,545
18726,FD1212,2014,4,27,N,16.00,16,0,535
18727,FD1212,2014,4,27,N,17.00,17,0,506
18728,FD1212,2014,4,27,N,18.00,18,0,478
18729,FD1212,2014,4,27,N,19.00,19,0,489
18730,FD1212,2014,4,27,N,20.00,20,0,510
18731,FD1212,2014,4,27,N,21.00,21,0,516
18732,FD1212,2014,4,27,N,22.00,22,0,562
18733,FD1212,2014,4,27,N,23.00,23,0,553
18734,FD1212,2014,4,27,N,0.00,24,0,514
18735,FD1212,2014,4,27,N,,,,
18736,FD1212,2014,4,28,Y,1.00,1,0,490
18737,FD1212,2014,4,28,Y,2.00,2,0,461
18738,FD1212,2014,4,28,Y,3.00,3,0,445
18739,FD1212,2014,4,28,Y,4.00,4,0,416
18740,FD1212,2014,4,28,Y,5.00,5,0,403
18741,FD1212,2014,4,28,Y,6.00,6,0,345
18742,FD1212,2014,4,28,Y,7.00,7,0,406
18743,FD1212,2014,4,28,Y,8.00,8,0,430
18744,FD1212,2014,4,28,Y,9.00,9,0,446
18745,FD1212,2014,4,28,Y,10.00,10,0,510
18746,FD1212,2014,4,28,Y,11.00,11,0,532
18747,FD1212,2014,4,28,Y,12.00,12,0,571
18748,FD1212,2014,4,28,Y,13.00,13,0,573
18749,FD1212,2014,4,28,Y,14.00,14,0,587
18750,FD1212,2014,4,28,Y,15.00,15,0,613
18751,FD1212,2014,4,28,Y,16.00,16,0,605
18752,FD1212,2014,4,28,Y,17.00,17,0,596
18753,FD1212,2014,4,28,Y,18.00,18,0,581
18754,FD1212,2014,4,28,Y,19.00,19,0,623
18755,FD1212,2014,4,28,Y,20.00,20,0,694
18756,FD1212,2014,4,28,Y,21.00,21,0,663
18757,FD1212,2014,4,28,Y,22.00,22,0,642
18758,FD1212,2014,4,28,Y,23.00,23,0,616
18759,FD1212,2014,4,28,Y,0.00,24,0,575
18760,FD1212,2014,4,28,Y,,,,
18761,FD1212,2014,4,29,Y,1.00,1,0,545
18762,FD1212,2014,4,29,Y,2.00,2,0,532
18763,FD1212,2014,4,29,Y,3.00,3,0,524
18764,FD1212,2014,4,29,Y,4.00,4,0,501
18765,FD1212,2014,4,29,Y,5.00,5,0,507
18766,FD1212,2014,4,29,Y,6.00,6,0,545
18767,FD1212,2014,4,29,Y,7.00,7,0,583
18768,FD1212,2014,4,29,Y,8.00,8,0,618
18769,FD1212,2014,4,29,Y,9.00,9,0,644
18770,FD1212,2014,4,29,Y,10.00,10,0,674
18771,FD1212,2014,4,29,Y,11.00,11,0,636
18772,FD1212,2014,4,29,Y,12.00,12,0,639
18773,FD1212,2014,4,29,Y,13.00,13,0,623
18774,FD1212,2014,4,29,Y,14.00,14,0,575
18775,FD1212,2014,4,29,Y,15.00,15,0,590
18776,FD1212,2014,4,29,Y,16.00,16,0,521
18777,FD1212,2014,4,29,Y,17.00,17,0,504
18778,FD1212,2014,4,29,Y,18.00,18,0,500
18779,FD1212,2014,4,29,Y,19.00,19,0,479
18780,FD1212,2014,4,29,Y,20.00,20,0,432
18781,FD1212,2014,4,29,Y,21.00,21,0,297
18782,FD1212,2014,4,29,Y,22.00,22,0,313
18783,FD1212,2014,4,29,Y,23.00,23,0,371
18784,FD1212,2014,4,29,Y,0.00,24,0,384
18785,FD1212,2014,4,29,Y,,,,
18786,FD1212,2014,4,30,Y,1.00,1,0,370
18787,FD1212,2014,4,30,Y,2.00,2,0,368
18788,FD1212,2014,4,30,Y,3.00,3,0,364
18789,FD1212,2014,4,30,Y,4.00,4,0,362
18790,FD1212,2014,4,30,Y,5.00,5,0,360
18791,FD1212,2014,4,30,Y,6.00,6,0,384
18792,FD1212,2014,4,30,Y,7.00,7,0,422
18793,FD1212,2014,4,30,Y,8.00,8,0,441
18794,FD1212,2014,4,30,Y,9.00,9,0,476
18795,FD1212,2014,4,30,Y,10.00,10,0,507
18796,FD1212,2014,4,30,Y,11.00,11,0,510
18797,FD1212,2014,4,30,Y,12.00,12,0,547
18798,FD1212,2014,4,30,Y,13.00,13,0,523
18799,FD1212,2014,4,30,Y,14.00,14,0,529
18800,FD1212,2014,4,30,Y,15.00,15,0,553
18801,FD1212,2014,4,30,Y,16.00,16,0,565
18802,FD1212,2014,4,30,Y,17.00,17,0,581
18803,FD1212,2014,4,30,Y,18.00,18,0,603
18804,FD1212,2014,4,30,Y,19.00,19,0,600
18805,FD1212,2014,4,30,Y,20.00,20,0,663
18806,FD1212,2014,4,30,Y,21.00,21,0,658
18807,FD1212,2014,4,30,Y,22.00,22,0,633
18808,FD1212,2014,4,30,Y,23.00,23,0,604
18809,FD1212,2014,4,30,Y,0.00,24,0,543
18810,FD1212,2014,4,30,Y,,,,
18811,FD1212,2014,5,1,Y,1.00,1,0,497
18812,FD1212,2014,5,1,Y,2.00,2,0,416
18813,FD1212,2014,5,1,Y,3.00,3,0,307
18814,FD1212,2014,5,1,Y,4.00,4,0,344
18815,FD1212,2014,5,1,Y,5.00,5,0,359
18816,FD1212,2014,5,1,Y,6.00,6,0,393
18817,FD1212,2014,5,1,Y,7.00,7,0,415
18818,FD1212,2014,5,1,Y,8.00,8,0,445
18819,FD1212,2014,5,1,Y,9.00,9,0,472
18820,FD1212,2014,5,1,Y,10.00,10,0,482
18821,FD1212,2014,5,1,Y,11.00,11,0,498
18822,FD1212,2014,5,1,Y,12.00,12,0,520
18823,FD1212,2014,5,1,Y,13.00,13,0,513
18824,FD1212,2014,5,1,Y,14.00,14,0,528
18825,FD1212,2014,5,1,Y,15.00,15,0,512
18826,FD1212,2014,5,1,Y,16.00,16,0,481
18827,FD1212,2014,5,1,Y,17.00,17,0,428
